BHK_NO.,SQUARE_FT,LONGITUDE,LATITUDE,PRICE_PER_SQFT,LAT_LONG_INTERACTION,POSTED_BY_Dealer,POSTED_BY_Owner,UNDER_CONSTRUCTION_1,BHK_OR_RK_RK,RERA_1,READY_TO_MOVE_1,RESALE_1,SIZE_CATEGORY_Medium,SIZE_CATEGORY_Large,SIZE_CATEGORY_XLarge
2,860.0469116,18.52361,73.84778,0.05116000000295798,1367.9274760858002,False,True,False,False,False,True,True,True,False,False
3,1200.082764,12.975,80.13472,0.04833000001323242,1039.747992,False,True,False,False,False,True,True,False,True,False
3,1350.135014,26.584047,74.864988,0.04443999998358683,1990.2143596464362,True,False,False,False,False,True,True,False,True,False
2,1057.753332,18.96667,72.83333,0.09453999999311749,1381.4057351111,True,False,False,False,True,True,True,False,True,False
2,1046.1538460000002,30.712867,76.648557,0.022750000003345587,2354.0969368829187,True,False,False,False,False,True,True,False,True,False
3,797.1938776000001,24.69028,78.41889,0.18815999998843944,1936.1843513892002,True,False,True,False,True,False,True,True,False,False
2,556.2766548999999,19.256471,72.868815,0.2696500000111725,1403.196222851865,True,False,True,False,True,False,True,True,False,False
3,1304.761905,13.062455,80.156453,0.041999999992335765,1047.040060272115,True,False,False,False,False,True,True,False,True,False
2,772.4447878,19.014858,72.8662,0.28480999998275863,1385.5404459996003,True,False,False,False,False,True,True,True,False,False
2,849.7167611,13.04394,80.17251,0.060019999998561877,1045.7654100894,True,False,False,False,False,True,True,True,False,False
3,2068.965517,26.930121000000003,75.790763,0.05800000000676667,2041.0544182723231,True,False,False,False,False,True,True,False,False,True
3,1300.236407,22.5922,88.484911,0.04229999998761763,1999.0688062941997,True,False,False,False,False,True,True,False,True,False
2,1050.283861,30.664299,76.817624,0.024659999988326967,2355.558590805576,True,False,False,False,False,True,True,False,True,False
1,718.0156658,26.900926,75.775927,0.030639999999844018,2038.4426048084017,True,False,False,False,True,True,True,True,False,False
3,1550.169109,30.73528,76.79111,0.0709600000163595,2360.1962673608,True,False,False,False,False,True,True,False,True,False
1,599.9250093999999,28.588293,77.369224,0.05333999999767305,2211.854044894632,False,True,False,False,False,True,True,True,False,False
2,976.1388286,13.09,80.27,0.04610000000157764,1050.7342999999998,False,True,False,False,False,True,True,True,False,False
3,1168.888889,22.491565,88.402473,0.044999999995722434,1988.309967640245,True,False,False,False,False,True,False,False,True,False
2,1240.169389,21.17,72.83,0.03305999999972584,1541.8111000000001,True,False,False,False,False,True,True,False,True,False
2,1100.196464,27.2142,77.9473,0.025449999992001426,2121.27341166,False,True,False,False,False,True,True,False,True,False
4,2345.03244,18.558319,73.77588,0.1279299999790195,1369.1563155457202,True,False,False,False,True,True,True,False,False,True
3,1380.223105,18.475864,73.89000899999999,0.05288999998300999,1365.181757242776,True,False,False,False,True,True,True,False,True,False
3,2137.259558,28.394375,77.35722700000001,0.04211000000590475,2196.5101123981253,True,False,False,False,False,True,True,False,False,True
3,1820.38835,16.51667,80.61667,0.04119999998901334,1331.5189348889,False,True,False,False,False,True,True,False,True,False
3,1825.37268,21.17,72.83,0.0328700000046018,1541.8111000000001,True,False,True,False,False,False,True,False,True,False
3,1552.393273,27.073397,75.594316,0.030919999999252767,2046.594928011452,False,True,False,False,False,True,True,False,True,False
2,1269.10874,12.817956,77.452539,0.03466999998755032,992.7832369902841,False,True,False,False,False,True,True,False,True,False
1,640.0787789,18.966114,73.148278,0.06093000000253563,1387.338579451692,True,False,True,False,True,False,True,True,False,False
3,1561.991539,23.78,86.41,0.03073000000418056,2054.8298,False,True,False,False,False,True,True,False,True,False
3,1550.0,30.658839,76.681686,0.04,2350.971465322554,True,False,False,False,False,True,True,False,True,False
2,800.0,18.49667,73.94167,0.05,1367.6746692389002,False,True,False,False,False,True,True,True,False,False
2,975.0,22.54111,88.33778000000001,0.023999999999999997,1991.2316161358,True,False,False,False,False,True,True,True,False,False
2,850.2772643,27.221766,78.026673,0.02705000000080562,2124.023834164518,False,True,False,False,False,True,True,True,False,False
2,1021.021021,24.69028,78.41889,0.16650000000342793,1936.1843513892002,True,False,True,False,True,False,True,False,True,False
2,1000.0,28.9196,76.8972,0.045,2223.83626512,True,False,False,False,False,True,True,True,False,False
3,1276.127613,13.04034,77.591347,0.04544999999149771,1011.8175459379801,False,True,False,False,False,True,True,False,True,False
4,2302.158273,30.697795000000003,76.714722,0.06950000001151094,2354.9728094379902,True,False,False,False,False,True,True,False,False,True
1,625.0,21.193352,72.851857,0.024,1543.9750492546639,False,True,False,False,False,True,True,True,False,False
1,560.0395322,18.52361,73.84778,0.06071000000024641,1367.9274760858002,True,False,False,False,False,True,True,True,False,False
2,780.096985,19.910551,74.283241,0.04743000000185874,1479.0202583757912,True,False,False,False,True,True,True,True,False,False
2,851.0638298,12.9828,80.1264,0.044649999999330246,1040.26502592,False,True,False,False,False,True,True,True,False,False
1,800.0,19.1759,72.9522,0.2,1398.92409198,True,False,False,False,True,True,True,True,False,False
3,900.0205719,19.0201,72.8381,0.38887999999947553,1385.3879458099998,True,False,False,False,False,True,True,True,False,False
2,1230.0123,12.9041,77.5616,0.056910000005691,1000.8626425599999,False,True,False,False,False,True,True,False,True,False
3,1472.75405,12.928575,77.58572099999999,0.067900000003395,1003.072812877575,True,False,False,False,True,True,False,False,True,False
2,560.00448,19.05871,72.89969,0.5357100000342855,1389.3740507999003,False,False,True,False,True,False,False,True,False,False
2,1304.052997,19.1145,72.8712,0.19170999995792348,1392.8965524,True,False,False,False,True,True,True,False,True,False
2,1205.657315,15.292135,73.9621265,0.04313000000335917,1131.0388233250774,False,True,False,False,False,True,True,False,True,False
3,1918.33379,15.438519,74.990374,0.07298000000302346,1157.740313816106,True,False,False,False,False,True,True,False,True,False
2,1299.929095,10.999392,76.997254,0.04230999999273037,846.922979669568,True,False,False,False,False,True,True,False,True,False
2,850.2598016000001,23.185756,77.498465,0.02117000000015054,1796.86049986454,False,True,False,False,True,True,True,True,False,False
3,1701.6949149999998,21.152442,81.090184,0.029500000004407376,1715.2554138293278,True,False,False,False,True,True,False,False,True,False
2,1350.308642,27.216013,77.950834,0.025919999999526034,2121.510911504842,False,True,False,False,False,True,True,False,True,False
2,1097.777778,19.894104,102.136839,0.04499999999089069,2031.9208972972558,False,True,False,False,False,True,True,False,True,False
1,390.0293255,19.245347,73.124577,0.10230000000346126,1407.307858593219,True,False,True,False,True,False,False,False,False,False
3,2232.929839,28.514348,76.983292,0.0850899999997716,2195.128378273616,True,False,True,False,True,False,True,False,False,True
2,981.4741821,21.152442,81.090184,0.02537000000012532,1715.2554138293278,True,False,True,False,True,False,False,True,False,False
2,1000.0,22.63472,75.81139,0.027,1715.9695854608,False,True,False,False,False,True,True,True,False,False
3,3344.481605,28.403138,77.070052,0.0897000000094185,2189.031322623176,True,False,False,False,False,True,True,False,False,True
3,1600.0,17.779870000000003,83.21393,0.037000000000000005,1479.5328575891003,False,True,False,False,False,True,True,False,True,False
4,1748.9484170000003,22.491565,88.402473,0.045170000002349976,1988.309967640245,True,False,False,False,False,True,True,False,True,False
3,2385.9840480000003,12.9847,77.5491,0.14668999999953058,1006.95179877,True,False,False,False,True,True,True,False,False,True
1,600.0558191,18.5823,73.983,0.03583000000274474,1374.7743009,True,False,False,False,False,True,True,True,False,False
2,1180.173092,28.585634,77.378658,0.025420000001152375,2211.917996999172,False,True,False,False,False,True,True,False,True,False
2,865.0519031,19.161955,72.839616,0.15028000000246458,1395.74944400928,True,False,True,False,True,False,True,True,False,False
2,1184.249482,19.038205,73.06612,0.10132999999066075,1391.0477711146,True,False,True,False,True,False,True,False,True,False
3,2013.007123,12.96991,77.59796,0.12915999999668157,1006.4385573836,True,False,False,False,False,True,True,False,False,True
1,619.0800471,19.1759,72.9522,0.16152999998697584,1398.92409198,True,False,False,False,False,True,True,True,False,False
2,1070.234114,12.96991,77.59796,0.04484999998794656,1006.4385573836,False,True,False,False,False,True,True,False,True,False
2,1000.0,20.26444,85.82806,0.023,1739.2575721864,False,True,False,False,False,True,True,True,False,False
2,800.0,19.049214000000003,73.072916,0.10125,1391.9816144880244,True,False,False,False,False,True,True,True,False,False
2,1028.221396,13.09,80.27,0.04570999998914631,1050.7342999999998,False,True,False,False,False,True,True,False,True,False
2,1040.009788,19.1615,72.8731,0.16346000005146105,1396.3579056499998,True,False,False,False,False,True,True,False,True,False
4,2539.605756,30.697795000000003,76.714722,0.08269000001431719,2354.9728094379902,True,False,False,False,False,True,True,False,False,True
2,1092.020967,18.973908,73.02510600000001,0.06867999998758266,1385.5716429342483,True,False,False,False,False,True,True,False,True,False
2,1100.110011,22.5922,88.484911,0.045450000000045454,1999.0688062941997,False,True,False,False,False,True,True,False,True,False
1,530.055918,24.69028,78.41889,0.08583999999788701,1936.1843513892002,True,False,False,False,False,True,True,True,False,False
2,849.5670995999999,19.18,72.96333,0.09239999999642172,1399.4366694,True,False,True,False,True,False,True,True,False,False
3,1557.522124,28.431862,77.351104,0.02824999999807386,2199.2359144756483,True,False,False,False,False,True,True,False,True,False
2,1165.1816310000002,30.752321,76.772816,0.0291800000063681,2360.9422817059362,False,True,False,False,False,True,True,False,True,False
2,907.0294785,12.985039,77.54383,0.06173999999714452,1006.90965675937,True,False,False,False,False,True,True,True,False,False
2,766.2144499,19.255098,72.9815265,0.22187000000089663,1405.266444947097,True,False,True,False,True,False,False,True,False,False
3,1532.296087,12.8855,77.5638,0.08483999998624286,999.4483449,True,False,False,False,True,True,True,False,True,False
3,1684.919966,28.506454,77.40956800000001,0.047480000008498925,2206.672289351872,True,False,False,False,False,True,True,False,True,False
3,1747.5970539999998,13.074253,77.60866800000001,0.0801100000023232,1014.6753604250041,False,True,False,False,False,True,True,False,True,False
3,1192.748092,19.283359,72.864964,0.08383999997209804,1405.081259334076,True,False,False,False,False,True,True,False,True,False
2,1095.322676,26.900926,75.775927,0.03378000000430923,2038.4426048084017,True,False,False,False,True,True,True,False,True,False
2,1065.049975,12.934997,77.61585699999999,0.06103000002417727,1003.9608774474289,True,False,True,False,False,False,True,False,True,False
2,1100.110011,12.852041,77.616315,0.045450000000045454,997.528062648915,False,True,False,False,False,True,True,False,True,False
2,1215.12605,24.69028,78.41889,0.05950000002057399,1936.1843513892002,True,False,True,False,False,False,True,False,True,False
2,1025.056948,30.872533,75.88121600000001,0.01755999999328818,2342.645345040128,False,True,False,False,False,True,True,False,True,False
2,711.0877008,12.732961,77.707059,0.03797000000087753,989.4409516716989,False,True,False,False,False,True,True,True,False,False
2,1000.0,28.683355,77.457981,0.029,2221.754766606255,False,True,False,False,False,True,True,True,False,False
2,948.7912659,18.68318,73.872361,0.03847000000087163,1380.17061758798,True,False,True,False,True,False,True,True,False,False
2,1022.146508,21.118085,79.23925899999999,0.0352199999884948,1673.3814068990148,False,True,False,False,True,True,True,False,True,False
3,1840.020445,19.894104,102.136839,0.03912999999301638,2031.9208972972558,True,False,False,False,False,True,True,False,True,False
2,1020.134228,19.0168,73.09646,0.07450000001372369,1390.060760528,True,False,False,False,False,True,True,False,True,False
2,1139.04709,24.69028,78.41889,0.07198999999201086,1936.1843513892002,True,False,False,False,False,True,True,False,True,False
2,1000.0,26.215,78.19306,0.038,2049.8310679,False,True,False,False,False,True,True,True,False,False
2,1009.625093,19.255098,72.9815265,0.14856999993362882,1405.266444947097,True,False,True,False,False,False,True,False,True,False
2,998.8776655,18.5438,73.9438,0.044550000001977216,1371.19903844,True,False,True,False,False,False,True,True,False,False
2,924.4992296,19.1145,72.8712,0.19469999999662518,1392.8965524,True,False,False,False,True,True,True,True,False,False
2,1399.580126,20.70378,77.01280799999999,0.028579999999228337,1594.4562340142397,False,True,False,False,False,True,True,False,True,False
3,1074.691026,23.11702,77.39529,0.01861000000571327,1789.1484668358,False,True,False,False,True,True,True,False,True,False
1,700.0,24.69028,78.41889,0.06,1936.1843513892002,True,False,False,False,True,True,True,True,False,False
2,750.0,12.9958935,77.761394,0.08,1010.5787948355389,False,True,True,False,True,False,True,True,False,False
2,1161.068045,13.141581,77.749756,0.058049999989449375,1021.754716204236,True,False,False,False,False,True,True,False,True,False
4,4500.112503,12.9732,77.5999,0.2666599999888936,1006.7190226800001,True,False,False,False,False,True,True,False,False,True
2,750.0,19.283359,72.864964,0.084,1405.081259334076,True,False,False,False,False,True,True,True,False,False
3,1220.32765,20.713256,78.58041700000001,0.0299099999905763,1627.6562939077523,False,True,False,False,False,True,True,False,True,False
2,981.1515621,12.8706,77.6279,0.03872999999986445,999.1176497399999,True,False,False,False,False,True,True,True,False,False
2,914.3807149,33.45,76.24,0.1202999999972987,2550.228,True,False,True,False,True,False,True,True,False,False
1,761.0350076000001,19.126499,72.99956,0.11826000000160833,1396.22601134044,True,False,True,False,True,False,True,True,False,False
1,680.0077715,19.076057,73.097319,0.051470000001316164,1394.408623791183,True,False,False,False,False,True,True,True,False,False
2,1339.046599,12.896796,77.5724,0.056009999992539465,1000.4354180304,False,True,False,False,False,True,True,False,True,False
2,1174.10265,12.96991,77.59796,0.059620000005962,1006.4385573836,False,True,False,False,False,True,True,False,True,False
3,1337.873997,22.54111,88.33778000000001,0.04110999998753993,1991.2316161358,True,False,False,False,False,True,True,False,True,False
2,1099.954359,26.832353,75.841749,0.021909999994827057,2035.012581305397,True,False,False,False,False,True,True,False,True,False
2,11744.96644,17.779870000000003,83.21393,0.002980000000749257,1479.5328575891003,True,False,True,False,False,False,True,False,False,True
2,1091.061687,12.907374,77.625811,0.047659999997781984,1001.9453746303141,True,False,False,False,False,True,True,False,True,False
2,1100.025582,19.980678,79.297436,0.039089999999654554,1584.4165349416082,True,False,False,False,False,True,True,False,True,False
1,695.0809655,19.040066,73.115347,0.06545999999765495,1392.121032492902,True,False,False,False,False,True,True,True,False,False
3,1001.001001,13.11389,77.59833,0.039960000000039964,1017.6159638037,True,False,False,False,False,True,True,False,True,False
2,1200.0,28.390964,77.33422900000001,0.0625,2195.5933115067564,True,False,False,False,True,True,True,False,True,False
4,1800.411523,28.730018,77.273589,0.01943999999604535,2220.071602894602,False,True,False,False,False,True,True,False,True,False
3,1660.095455,30.662283,76.822397,0.048190000014185934,2355.5500775523506,False,True,False,False,True,True,True,False,True,False
3,1350.0,22.288976,73.128222,0.02,1629.953185080672,False,True,False,False,True,True,True,False,True,False
3,1606.217617,26.109987,91.748271,0.038599999989914195,2395.546163082477,True,False,False,False,False,True,True,False,True,False
3,1619.170984,28.546788,77.37849399999999,0.06176000001739161,2208.9074639772716,True,False,True,False,True,False,True,False,True,False
2,606.2992126,23.185756,77.498465,0.025399999999934024,1796.86049986454,False,True,False,False,True,True,True,True,False,False
2,850.0380614000001,19.283359,72.864964,0.07882000000053173,1405.081259334076,True,False,True,False,True,False,False,True,False,False
3,147428.5714,30.73528,76.79111,0.035000000006782946,2360.1962673608,True,False,True,False,True,False,False,False,False,True
2,1000.0,26.926,75.8235,0.03,2041.6235609999997,False,True,False,False,False,True,True,True,False,False
2,1208.483393,28.560719,77.386208,0.049980000014778855,2210.205741163552,False,True,False,False,True,True,True,False,True,False
3,1645.264848,28.59632,77.38143000000001,0.04983999998521819,2212.8241343376003,False,True,False,False,True,True,True,False,True,False
6,3000.0,19.137628,72.824162,0.3,1393.681721767736,True,False,False,False,False,True,True,False,False,True
2,1149.954002,16.9597,82.236369,0.04347999999394759,1394.7041473293,False,True,False,False,False,True,True,False,True,False
2,1000.0,24.75,85.01666999999999,0.0355,2104.1625824999996,True,False,True,False,False,False,True,True,False,False
2,1355.01355,12.95619,77.70194000000001,0.08856000000885601,1006.7210980086,False,True,False,False,False,True,True,False,True,False
2,1069.7827519999998,22.47,70.07,0.030379999994615735,1574.4728999999998,False,True,False,False,False,True,True,False,True,False
3,1350.074254,30.739119,76.76778399999999,0.07407000000460714,2359.774047742296,True,False,False,False,False,True,True,False,True,False
2,1248.0499220000002,28.406388,77.342588,0.03845999999990384,2197.0235636521443,True,False,False,False,False,True,True,False,True,False
3,1664.145234,13.070052,77.62715,0.06610000001958963,1014.5908871118,True,False,False,False,False,True,True,False,True,False
2,850.1335924000001,29.892311,78.000723,0.04117000000104924,2331.621870140853,False,True,False,False,False,True,True,True,False,False
1,525.0205086,24.6902,78.416,0.12190000000316178,1936.1067232,True,False,True,False,True,False,True,True,False,False
2,1200.0,21.15389,79.08306,0.05,1672.9143521034,False,True,True,False,True,False,True,False,True,False
4,2800.707547,22.271214,73.188827,0.033920000002056624,1630.0040285259781,False,True,False,False,False,True,True,False,False,True
3,1534.874684,13.1195,77.5837,0.05147000000946006,1017.85935215,True,False,False,False,False,True,True,False,True,False
1,360.0230415,24.69028,78.41889,0.13887999999022285,1936.1843513892002,True,False,False,True,False,True,True,False,False,False
2,1320.132013,12.86,77.786,0.060600000009241504,1000.32796,False,True,False,False,True,True,True,False,True,False
2,1500.272777,27.474976,77.039163,0.036659999996787256,2116.6491544850883,False,True,True,False,False,False,True,False,True,False
4,2303.18258,31.330804,75.605317,0.023879999995484506,2368.775368284868,False,True,False,False,False,True,True,False,False,True
3,1610.110803,20.098413,79.10786,0.057760000011626525,1589.9424418261801,True,False,False,False,False,True,True,False,True,False
4,4448.838359,18.52361,73.84778,0.06068999999826696,1367.9274760858002,True,False,False,False,True,True,True,False,False,True
3,1480.228378,22.5922,88.484911,0.047290000002959,1999.0688062941997,True,False,False,False,False,True,True,False,True,False
2,1080.0,17.815234,83.35818,0.034999999999999996,1485.04548251412,False,False,True,False,False,False,False,False,True,False
2,1164.483261,19.222101,72.988231,0.10304999996045455,1402.987148093331,True,False,False,False,True,True,True,False,True,False
3,1234.375,22.403867,88.47000600000001,0.032,1982.0702479132024,True,False,False,False,False,True,True,False,True,False
3,1548.837209,21.0,77.0,0.04300000000839339,1617.0,True,False,True,False,True,False,True,False,True,False
3,1500.115393,17.728853,83.308346,0.08666000002841115,1476.9614199071382,False,True,False,False,False,True,True,False,True,False
1,728.9473684,26.807408,75.83865899999999,0.038000000001097475,2033.0378739858718,True,False,False,False,False,True,True,True,False,False
2,789.3617021000001,12.91716,80.19287,0.0470000000016469,1035.8641326492,False,False,False,False,False,True,False,True,False,False
3,1723.147616,10.017,76.344,0.06964000001262806,764.7378479999999,False,True,False,False,False,True,True,False,True,False
3,1954.022989,28.651918,77.348794,0.08699999997799411,2216.191303086892,True,False,False,False,True,True,True,False,True,False
2,1121.446006,19.1849,72.8347,0.1515899999558249,1397.32643603,True,False,False,False,True,True,True,False,True,False
3,1356.521739,13.062455,80.156453,0.04600000000442307,1047.040060272115,True,False,False,False,True,True,True,False,True,False
1,350.2129673,25.1543,73.0816,0.02113000000271549,1838.3164908799997,False,False,True,False,True,False,False,False,False,False
3,1935.015722,12.925,77.595,0.12403000000017571,1002.915375,True,False,True,False,False,False,True,False,True,False
3,1680.2263879999998,26.895619,81.084683,0.02827000000668958,2180.822740703777,False,True,False,False,True,True,True,False,True,False
3,1887.979862,12.96991,77.59796,0.047669999988590984,1006.4385573836,True,False,False,False,False,True,True,False,True,False
1,635.0792065,18.973908,73.02510600000001,0.07007000000085815,1385.5716429342483,True,False,False,False,False,True,True,True,False,False
3,1415.09434,28.5216,77.3863,0.06571999998247466,2207.18109408,False,True,False,False,False,True,True,False,True,False
3,1785.714286,13.055985,77.622157,0.0548799999912192,1013.433717459645,True,False,False,False,False,True,True,False,True,False
2,732.1681625,23.150756,77.443534,0.021169999999829273,1792.876359411704,False,True,False,False,True,True,True,True,False,False
3,2195.0611120000003,9.952439,76.36329649999999,0.040090000009074915,760.0010502551634,True,False,False,False,False,True,True,False,False,True
2,880.0234673,13.09,80.27,0.034089999999707965,1050.7342999999998,False,True,False,False,False,True,True,True,False,False
1,701.9783025,22.72781,75.963175,0.031339999999501406,1726.4766083967502,False,True,False,False,False,True,True,True,False,False
1,489.089541,19.402549,72.85441800000001,0.05316000000089963,1413.5614151114821,False,True,False,False,False,True,True,False,False,False
2,1099.009901,19.049214000000003,73.072916,0.0908999999991811,1391.9816144880244,True,False,False,False,False,True,True,False,True,False
2,950.0542888,13.069866,80.19842299999999,0.07368000000127993,1048.1826420213179,False,True,False,False,False,True,True,True,False,False
2,959.0792839,26.900926,75.775927,0.031279999999591274,2038.4426048084017,False,True,False,False,False,True,True,True,False,False
4,3186.336987,28.522931,77.357078,0.07845999999999372,2206.450598155618,True,False,False,False,True,True,True,False,False,True
2,1050.126015,18.973908,73.02510600000001,0.07142000000828472,1385.5716429342483,True,False,False,False,False,True,True,False,True,False
2,1130.1494710000002,22.66667,75.75,0.027430000009264256,1717.0002525,False,True,False,False,True,True,True,False,True,False
3,1776.649746,12.928575,77.58572099999999,0.07880000000855543,1003.072812877575,True,False,False,False,False,True,True,False,True,False
3,1764.137264,22.835481,86.221099,0.020690000004444098,1968.900268013619,False,True,False,False,False,True,True,False,True,False
2,121518.9873,12.9847,77.5491,0.07900000002715625,1006.95179877,True,False,False,False,True,True,False,False,False,True
1,833.6602588999999,24.69028,78.41889,0.203920000006132,1936.1843513892002,True,False,False,False,True,True,True,True,False,False
3,2215.028114,21.0,77.0,0.05868999999518742,1617.0,False,True,False,False,False,True,True,False,False,True
2,1100.0,26.955346,75.73479300000001,0.025,2041.4575495533782,False,True,False,False,False,True,True,False,True,False
1,540.1755571,12.863492,77.74143000000001,0.02961999999758967,1000.0262628735602,False,True,False,False,False,True,True,True,False,False
2,1179.987413,19.245347,73.124577,0.0635600000251867,1407.307858593219,False,True,False,False,False,True,True,False,True,False
2,1300.079597,12.8891,77.5973,0.07537999998318565,1000.15935943,True,False,False,False,False,True,True,False,True,False
3,1511.254019,22.760061,75.928572,0.03110000000602149,1728.138930362892,False,True,False,False,True,True,True,False,True,False
2,1150.0,28.576117,77.382136,0.038,2211.280972045912,True,False,False,False,True,True,True,False,True,False
3,1992.204417,21.17,72.83,0.046180000011514885,1541.8111000000001,True,False,False,False,False,True,True,False,True,False
2,814.6982807,18.508852,73.86954399999999,0.08899000000062231,1367.240457203488,False,True,False,False,False,True,True,True,False,False
3,900.2250562999999,22.333114,70.74602800000001,0.026659999998935823,1579.979108371192,False,True,False,False,False,True,True,True,False,False
3,1700.3529030000002,23.355282,85.31486,0.031170000007933643,1992.55261409052,True,False,False,False,False,True,True,False,True,False
1,758.2515611,21.17,72.83,0.022420000000182,1541.8111000000001,False,True,False,False,False,True,True,True,False,False
4,1978.379142,19.038205,73.06612,0.1415300000165489,1391.0477711146,True,False,True,False,True,False,False,False,True,False
3,1805.869074,13.0519,77.5416,0.06645000001810762,1012.06520904,False,True,False,False,False,True,True,False,True,False
4,2666.666667,28.480312,77.107771,0.059999999992500004,2196.0533757045523,True,False,False,False,True,True,False,False,False,True
3,1510.269835,12.96991,77.59796,0.049659999995960984,1006.4385573836,False,True,False,False,False,True,True,False,True,False
3,1640.740741,26.928785,75.828002,0.02699999999573363,2041.95596283757,True,False,False,False,True,True,True,False,True,False
2,1140.250855,12.885657,77.66147600000001,0.04385000000723525,1000.7191418497321,False,True,False,False,False,True,True,False,True,False
5,2750.08594,24.69028,78.41889,0.1163600000078543,1936.1843513892002,True,False,False,False,True,True,True,False,False,True
5,10791.36691,31.32556,75.57916999999999,0.0041699999986378,2367.5598245851997,False,True,False,False,False,True,True,False,False,True
3,2000.0,9.935413,76.298608,0.065,758.058181805104,True,False,False,False,False,True,True,False,True,False
2,1070.079731,12.98556,77.66389000000001,0.04766000001919483,1008.5091034284001,True,False,False,False,False,True,True,False,True,False
2,1074.824308,28.460854,77.055753,0.024189999990212353,2193.072535993062,False,True,True,False,False,False,True,False,True,False
1,584.9663644,28.560719,77.386208,0.06838000000397972,2210.205741163552,False,True,False,False,True,True,True,True,False,False
3,1941.457587,12.9255,77.6765,0.06695999998685523,1004.00760075,True,False,True,False,True,False,True,False,True,False
2,1200.0,26.8626,75.7633,0.033999999999999996,2035.19922258,True,False,False,False,True,True,True,False,True,False
4,2100.25203,35.373870000000004,132.764401,0.03571000000414236,4696.39066160187,True,False,False,False,False,True,True,False,False,True
4,2727.272727,21.17,72.83,0.0550000000055,1541.8111000000001,True,False,False,False,False,True,True,False,False,True
2,47602.51897,19.222101,72.988231,0.20166999998571716,1402.987148093331,True,False,True,False,True,False,False,False,False,True
1,450.0310366000001,21.167876,79.006178,0.0322200000016621,1672.392979137928,False,True,False,False,True,True,True,False,False,False
3,1562.202324,13.11389,77.59833,0.05249000000847521,1017.6159638037,False,True,False,False,False,True,True,False,True,False
1,659.9208095,21.220324,72.830118,0.022730000000098494,1545.478700918232,False,True,False,False,False,True,True,True,False,False
1,650.1011268,24.6902,78.416,0.0346100000022335,1936.1067232,True,False,False,False,False,True,True,True,False,False
2,1400.034147,12.9958935,77.761394,0.05857000000729268,1010.5787948355389,True,False,False,False,True,True,True,False,True,False
2,1143.318313,19.1649,72.9608,0.14869000003501212,1398.28643592,True,False,False,False,False,True,True,False,True,False
2,849.8583569,24.090195,87.990011,0.04236000000201916,2119.696523042145,False,True,False,False,False,True,True,True,False,False
2,900.1636661,17.758573000000002,73.18659699999999,0.036660000000859845,1299.689525446081,False,True,False,False,False,True,True,True,False,False
3,1113.793103,21.080409,79.098334,0.029000000011671825,1667.4252319386057,False,False,True,False,True,False,False,False,True,False
2,822.2454776000001,19.249861,72.96386600000001,0.13378000000811435,1404.5442785226262,True,False,True,False,True,False,True,True,False,False
3,1080.205239,28.66667,77.41667,0.037029999999842626,2219.2781313889,False,True,False,False,False,True,True,False,True,False
2,650.026001,28.602325,77.40199399999999,0.03846000000236914,2213.8769880360496,False,True,False,False,False,True,True,True,False,False
3,1603.114623,12.8855,77.5638,0.08732999998341354,999.4483449,True,False,False,False,True,True,True,False,True,False
3,920.076902,22.54111,88.33778000000001,0.03640999999802191,1991.2316161358,True,False,False,False,False,True,True,True,False,False
3,1591.994542,28.506454,77.40956800000001,0.0439699999926256,2206.672289351872,False,True,False,False,False,True,True,False,True,False
1,570.4971475,19.116670000000003,73.73333000000001,0.03681000000092025,1409.5357376111003,False,True,False,False,False,True,True,True,False,False
1,555.0085042000001,18.96667,72.83333,0.11170999999246496,1381.4057351111,True,False,False,False,False,True,True,True,False,False
1,500.0,28.65998,77.37027900000001,0.07,2217.43064873442,False,True,False,False,False,True,True,False,False,False
3,2450.379809,28.5679,77.3679,0.04080999999784115,2210.23843041,True,False,False,False,False,True,True,False,False,True
3,1580.090855,11.931023,79.828222,0.05063000000718313,952.432352731106,True,False,False,False,False,True,True,False,True,False
1,547.9452054999999,28.939024,77.689176,0.024089999999096626,2248.2489288042243,False,True,False,False,True,True,True,True,False,False
1,350.0212134,22.29691,70.79836,0.04714000000092566,1578.5846610676,False,True,False,False,False,True,True,False,False,False
3,1265.111049,12.876691,77.59908,0.0711399999795591,999.2193750442799,True,False,False,False,False,True,True,False,True,False
3,2631.578947,12.96991,77.59796,0.22800000003192,1006.4385573836,True,False,False,False,True,True,False,False,False,True
2,894.2857142999999,22.403867,88.47000600000001,0.0349999999994409,1982.0702479132024,True,False,False,False,False,True,True,True,False,False
3,1420.159335,20.28994,85.848504,0.05773999999795797,1741.8609952497602,False,True,False,False,False,True,True,False,True,False
2,1039.992436,19.033956,73.075342,0.10577000004257724,1390.912844312952,True,False,False,False,False,True,True,False,True,False
2,402.6914059,24.69028,78.41889,0.09808999998825155,1936.1843513892002,True,False,False,False,True,True,False,False,False,False
3,1600.0,19.0705,72.8309,0.375,1388.92167845,True,False,False,False,False,True,True,False,True,False
1,635.0792065,18.973908,73.02510600000001,0.07007000000085815,1385.5716429342483,True,False,False,False,False,True,True,True,False,False
2,1020.408163,18.5101,73.8141,0.156800000040768,1366.30637241,True,False,False,False,False,True,True,False,True,False
4,1810.061119,22.54111,88.33778000000001,0.042539999998751424,1991.2316161358,True,False,False,False,False,True,True,False,True,False
